region	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Asia	Asia	Asia	Asia	Asia	Asia	Asia	Asia	America	America	America	America	America	America	America	America	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Other	Other	Other	Other	Other	Other	Other	Other
sector	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other
impact																																																
Value Added	0.509480847135	0.641595071601	0.360239938074	0.44988649949	0.372008517602	0.5883681899	0.545863599161	0.635592159409	0.650426370264	0.426615782816	0.247588041942	0.290632763985	0.495682282176	0.55646890281	0.5635947721	0.601786392491	0.475862165351	0.593052220811	0.341009585296	0.703250476267	0.444570597032	0.711142862265	0.64123652045	0.605652989987	0.513916227993	0.662987216331	0.375368686284	0.566694977457	0.0301899524803	0.451025456861	0.529487308514	0.588525330297	0.660992371742	0.713004636941	0.413132116347	0.55003325393	0.36997610275	0.548646559185	0.520218128153	0.56271078099	0.631852118049	0.759237935007	0.443357943673	0.516313930788	0.548778035331	0.516297255786	0.527837467834	0.569766813579
Employment	0.0837563362787	0.0128537041785	0.0108192081203	0.00490340512729	0.00788369175663	0.0203457357368	0.0142716019769	0.0167619599734	0.440168511697	0.0276922967139	0.0139722625856	0.00216667165027	0.00941970253025	0.0413812889556	0.0305617148113	0.0275819363417	0.060814206235	0.0090650215193	0.00947788005324	0.00655808980586	0.00583287987564	0.0229506357466	0.00997317081277	0.0128928677393	0.00797351456089	0.00120024206514	0.00546248473928	0.0021403932495	0	0.00745147236966	0.00445368988317	0.00709876737062	0.652489135839	0.0566311758606	0.088340913342	0.0521337503847	0.0883953142339	0.0918236940467	0.0846457771484	0.0985749402941	0.360759655139	0.0550796569935	0.108407096513	0.0674973351384	0.15404526545	0.0557940018303	0.0537739206672	0.0470104002202
Employment hour	178382.053612	26433.4746073	21351.41484	9893.16311792	15621.7820699	38423.1868518	27693.1415756	29698.7254235	908379.368543	65342.3989508	34026.6605355	4943.05844199	21803.5049208	104132.133245	74504.1138775	63007.8484178	127399.720783	21414.2602935	20914.0452625	12901.9850539	11515.1151628	47590.6181165	22262.6406253	25572.2227829	16909.3921983	2808.56643242	10018.3310405	4258.68892953	0	12841.2202882	8660.77680793	12160.1179631	1536985.48527	125563.670592	201059.486238	117414.51139	201103.676955	195203.329521	178589.089223	209398.464767	577792.745667	129213.66788	246572.900796	155537.085544	352816.009211	130384.557127	126228.910317	110212.48502
GHG emissions (GWP100) | Problem oriented approach: baseline (CML, 2001) | GWP100 (IPCC, 2007)	1340594.30107	1900744.40804	181134.052943	499367.451011	618666.72741	58604.5103545	272614.580687	92797.3725965	1420492.98884	2007469.45268	387581.11564	1162533.48661	3012821.84773	32942.5382805	331755.433523	139988.212111	2254362.33469	1157679.54796	243458.610957	1829217.95347	1049762.91159	27672.5486562	231063.264222	68788.1663719	2668898.26759	871217.615181	170717.898108	2305552.56834	2082431.88246	68611.8757803	242939.39546	71013.2082603	2803325.63606	1616069.87501	562152.675661	2362657.49964	1181105.81498	132033.929668	150951.639115	438092.254539	2135791.9202	1482761.84227	673455.984808	5424721.99234	754668.547452	128164.897474	549238.635504	224573.064417
Human toxicity (USEtox) | USEtox2008 | CTUh (Rosenbaum et al., 2008)	0.0654777772108	0.0778054620568	0.382726067894	0.0202358294881	0.0244365335551	0.0195259631132	0.615560886319	0.0145479035937	0.00211903202077	0.041927691909	0.378612238594	0.0078550384864	0.013862998257	0.00244108960197	0.835323608892	0.0020574958797	0.00708343355811	0.0533618426122	0.466888749819	0.0297881080553	0.0173625405602	0.00504715552087	0.17443860313	0.00121782822302	0.00271864450612	0.000824277896391	0.116348946694	0.00505618386982	0.000368581046059	0.00267227064132	0.0662140158982	0.00184920131384	0.00351545038556	0.179184574855	1.72183730422	0.0760003918909	0.23227180775	0.013507037773	0.0968337136437	0.0197192399407	0.00447300143244	0.11888545671	1.42298591043	0.0662605950183	0.101763556887	0.014407668915	0.717042524803	0.0120700375551
Fresh water Ecotoxicity (USEtox) | USEtox2008 | CTUe (Rosenbaum et al., 2008)	44564.1026287	29512.7491082	183777.290365	14343.6591322	15049.1688265	11708.7542123	472037.88898	9622.64417367	5157.27550178	24330.8563711	160496.617661	13975.1941611	10212.7576054	1755.33498084	641732.227202	1962.66405876	14833.228407	34424.0735577	279868.039218	18389.7578398	9486.39896922	3585.68584148	135050.686334	970.552506796	8384.22859143	869.885000525	30191.9136992	2360.18098078	371.222988852	1472.74210547	53487.1260459	733.286882486	4092.71606055	105579.690638	1051876.67954	57328.2298563	153146.419728	9175.51859494	73226.6060446	11169.0405317	12034.2346722	76135.4627807	871500.090633	66228.5339736	63184.2934826	9148.10012268	556493.920904	8345.1356265
EPS | Damage Approach | EPS (Steen, 1999))	267849.483982	269758.688942	594192.20099	82450.7207819	107825.971511	26316.6583284	52675.9210463	17154.034569	210497.121167	358950.792312	1771691.06523	137319.844287	335688.23038	7729.5811369	61453.8841914	18962.0669821	339692.616876	249530.523498	1092333.11441	236310.803672	140834.976593	9655.65950791	34029.333009	7411.52470553	377372.041374	104044.535319	238750.466371	258038.645827	227294.6018	10891.7204377	31819.5480524	9606.57406425	386585.661212	575459.719136	3729647.50683	409841.497361	617670.707568	46938.8613659	30662.1516879	91691.5175389	366830.270622	437018.000707	3076671.65547	711873.910751	270557.975277	37473.9358118	90178.8957726	50535.7426972
Carcinogenic effects on humans (H.A) | ECOINDICATOR 99 (H.A) | Carcinogenic effects on humans (H.A)	0.0328350467717	0.0218050263098	0.0959099771112	0.00737401290383	0.00610014368062	0.00692863609792	0.386141375588	0.00736513941109	0.00742806245949	0.0155214666426	0.098167260678	0.00955066704999	0.00285336898871	0.000591540593581	0.525404064966	0.00366544281814	0.0174087586114	0.0124832169582	0.10746474827	0.0178284406765	0.00499439423775	0.00208495582975	0.109566101858	0.000968290162158	0.0163891409438	0.00060217066822	0.0165106607358	0.00141790042665	9.93667092745e-05	0.000582205193996	0.04110704252	0.000485909724011	0.00365407452974	0.040708779472	0.388853233734	0.0382867308748	0.0540019907682	0.00353708743862	0.0592932870216	0.00579007843096	0.0104864270744	0.0290860935414	0.323257513011	0.0970449091752	0.0308868842694	0.00499243131026	0.450214230686	0.00494046320831
