region	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Asia	Asia	Asia	Asia	Asia	Asia	Asia	Asia	America	America	America	America	America	America	America	America	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Other	Other	Other	Other	Other	Other	Other	Other
sector	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other
impact																																																
Value Added	243684.614161	65669.7502129	3071283.09441	172315.600673	49133.5722741	2780113.55123	871566.301817	6557067.296	482327.467765	24469.6952023	2835267.25196	49792.3919938	26745.6973231	3103335.6662	525218.609832	4342214.88273	173042.126763	133306.920981	3555162.54474	144870.004549	39320.8401651	2652365.05481	860102.470415	8638539.98015	10450.0546563	16817.4345609	147736.203045	2144.78320947	680.553997813	219928.152444	64121.4953849	422041.43237	88473.047886	11198.4807547	349360.328053	16653.036296	3791.74392267	274284.946989	78061.773245	457698.483708	121722.381018	28985.6655215	1204255.43511	32412.579554	8971.47212565	698618.296898	110724.872774	1188224.29998
Employment	47205.0864468	1824.84504395	156881.556475	3711.56090775	1421.0592921	107179.249027	29096.0111819	196903.422334	246755.654733	1742.42297752	297433.909406	1935.20725287	1282.68910323	273013.146147	35877.6257941	259923.442091	17369.7943909	3026.18708382	168997.379333	2250.76446322	859.525798527	90623.25829	18177.5252821	210402.750206	908.670174416	161.183875591	9497.98925453	23.5565032509	8.43590476589	5516.54010473	1386.09840854	7180.04623989	75116.5059716	1176.55187007	66687.8497848	2554.87435011	1181.66722813	50863.670401	13452.8523989	84289.9541209	56874.6843438	2254.25433856	150361.345465	4115.0026223	1980.08908407	82789.7618464	11750.1201657	112273.151662
Employment hour	98598623812.7	3777086025.91	327091801396	7461578866.13	2849290401.78	210288342307	58576672652.6	365882252483	507407213141	3973406102.33	657889295065	4385693075.76	2910623344.14	643589654374	83735697063.1	588037644128	35971662516.9	6774053972.44	365752031284	4633169047.24	1821298825.28	189632667337	39641779015.2	427170635902	1668181125.07	336647675.775	20395053492.3	48391616.1749	17706285.95	10769573789.9	2852369784.06	13450654163.2	176175387487	2625197030.44	150578570433	5792140845.33	2714815448.46	111563011898	29129735484.7	182779674562	96721698002.5	5182108056.08	327615841489	9332744321.71	4444690955.02	184005613069	26797954050.1	255076334296
GHG emissions (GWP100) | Problem oriented approach: baseline (CML, 2001) | GWP100 (IPCC, 2007)	499416340047	150039591132	2.30803564189e+12	166180353723	56711499666.4	742119671040	439425833280	1.5057432255e+12	948845197975	67495579220.7	4.054125568e+12	138686163568	103048958404	1.67103507758e+12	370469093701	2.07332951349e+12	479280297386	200924333476	3.2194579751e+12	299252758802	65732309277.2	549783803978	342900544776	1.87722890676e+12	34839321280.5	18715482032.3	149432452565	6606435894.83	3053172733.15	80391276425.1	32058109992.3	101381667069	333142448689	23359397991.5	490314078499	55317705656.2	9609267917.39	192171169944	48350603460.4	412818780664	352835745810	60174870692	1.59203328042e+12	231887336558	15076119467.5	498908978864	117115087515	809571304860
Human toxicity (USEtox) | USEtox2008 | CTUh (Rosenbaum et al., 2008)	67058.2586991	15313.0055897	2504380.82684	34195.142707	14457.2994541	584461.092666	793151.035795	843816.07277	102013.07588	8653.53458886	2865210.61796	13630.0511731	7681.1945731	1055716.25575	611435.671237	975137.991518	24711.5008462	23042.3372464	2983183.40496	16113.6254068	6836.40031137	349898.545344	274879.733644	771603.639509	1482.24790103	1100.1785843	104342.141063	173.414714074	65.2747202953	27103.550288	16171.1292158	28928.1052362	14744.7655968	4600.79423128	643949.50911	6006.06490432	2514.47460782	121497.886271	39904.5926614	138874.254953	22098.4840147	8026.95008545	1555392.99862	9250.3646618	3135.08599015	275257.490972	125177.727094	285824.448313
Fresh water Ecotoxicity (USEtox) | USEtox2008 | CTUe (Rosenbaum et al., 2008)	40034576743.5	8118303407.68	1.30840010527e+12	21187172326.1	9180866733.41	340435556088	589220581693	524115655340	55860848874.9	4666371584.09	1.37065356313e+12	8280076252.08	4174141206.17	554134710291	443131365676	532693306417	16921852446.9	14253430209.7	1.73394197391e+12	9784147928.66	4078360073.67	210089731681	199939371894	478956807429	898768027.753	597363830.153	54695453984.1	90647938.395	35686047.4129	14127584509	10964997521.8	15539015626.1	9119542289.82	2742628349.07	382488061925	3835426087.35	1572174897.6	72975475245	25866644058.3	83846750789.9	14618188077	4882116601.06	867842257701	6692320259.14	1967304326.88	166731676836	92372881089.7	180932983903
EPS | Damage Approach | EPS (Steen, 1999))	171500971075	32423885170.5	4.66953425862e+12	58697963174.5	20693631308.1	851723505695	228427173168	1.07562923651e+12	459767157825	34135043487.4	1.12539619328e+13	55244958598.2	34048524485.9	3.56901353361e+12	404557437162	3.11614996597e+12	121539224861	72160374998.6	7.57307657351e+12	63409481302.1	21927969837.5	826152554675	202828753623	1.68904435001e+12	8258972166.73	4599732118.82	274999334087	1112393874.54	487022385.883	68867520394.5	19943456616.5	72523096657	76003845675.4	12516577147.4	1.48201391721e+12	18693790968.2	6411447363.13	285156109674	66420817201.4	337779469632	103287452383	25180597481.2	4.25847973902e+12	43522611931.3	7624791067.17	629591731401	75140922616.8	613500239047
Carcinogenic effects on humans (H.A) | ECOINDICATOR 99 (H.A) | Carcinogenic effects on humans (H.A)	24813.5056295	5464.43976444	707293.917571	13338.1888056	6106.19453471	210398.914297	469118.153865	352589.767796	37341.6328855	2857.64039945	807093.926108	5356.62634668	2494.82053506	353679.799752	351806.437034	357922.568879	9942.22123244	6268.86201869	745008.344186	5946.13724324	1890.03829589	97524.7866468	148292.926896	252421.126247	584.949069778	319.92469737	26060.1397042	47.2273967862	18.6048629788	7279.09836063	7656.60687697	8508.57503861	4051.85034915	1112.51102261	153590.807678	1879.23361275	621.17746518	30536.8289365	14361.9649755	35941.1914067	8480.81515278	2471.40887836	401612.367557	6076.89632711	1099.10020151	89753.7913993	70426.2035578	106387.850655
